user,dataset,FromMe,ToCcPosition,HasAttachments,BodyLength,SubjectLength,Sender,repliedTo
UserCE3FDB4,Validation,0.0,NotOnToOrCcLine,0.0,513-1023,33-64,User584AE2F,False
UserCE3FDB4,Validation,0.0,NotOnToOrCcLine,0.0,65-128,33-64,User851301B,False
UserCE3FDB4,Validation,0.0,NotOnToOrCcLine,0.0,257-512,33-64,User851301B,False
UserCE3FDB4,Validation,0.0,NotOnToOrCcLine,0.0,>1023,33-64,User584AE2F,False
UserCE3FDB4,Validation,0.0,NotOnToOrCcLine,0.0,65-128,33-64,User851301B,False
UserCE3FDB4,Validation,0.0,NotOnToOrCcLine,0.0,513-1023,17-32,UserAF05C97,False
UserCE3FDB4,Validation,0.0,FirstOnToLine,1.0,513-1023,>64,User1635BB6,False
UserCE3FDB4,Validation,0.0,NotOnToOrCcLine,0.0,513-1023,33-64,UserC45E5C0,False
UserCE3FDB4,Validation,0.0,NotOnToOrCcLine,0.0,513-1023,>64,User9C8EA2C,False
UserCE3FDB4,Validation,0.0,SecondOrLaterOnCcLine,1.0,>1023,17-32,UserCB88822,False
UserCE3FDB4,Validation,0.0,NotOnToOrCcLine,0.0,129-256,33-64,UserAE5286,False
UserCE3FDB4,Validation,0.0,NotOnToOrCcLine,0.0,513-1023,17-32,User1118AC3,False
UserCE3FDB4,Validation,0.0,NotOnToOrCcLine,0.0,257-512,33-64,UserADCEC40,False
UserCE3FDB4,Validation,0.0,NotOnToOrCcLine,0.0,>1023,17-32,UserA0F8768,False
UserCE3FDB4,Validation,0.0,NotOnToOrCcLine,0.0,257-512,33-64,User156956C,False
UserCE3FDB4,Validation,0.0,NotOnToOrCcLine,0.0,513-1023,17-32,User328A053,False
UserCE3FDB4,Validation,0.0,NotOnToOrCcLine,0.0,129-256,33-64,UserAE5286,False
UserCE3FDB4,Validation,0.0,NotOnToOrCcLine,0.0,129-256,33-64,User851301B,False
UserCE3FDB4,Validation,0.0,NotOnToOrCcLine,0.0,513-1023,17-32,UserF13407F,False
UserCE3FDB4,Validation,0.0,NotOnToOrCcLine,0.0,>1023,17-32,User49B3B75,False
UserCE3FDB4,Validation,0.0,NotOnToOrCcLine,0.0,513-1023,5-8,UserBAAFECA,False
UserCE3FDB4,Validation,0.0,NotOnToOrCcLine,0.0,257-512,5-8,UserFF0C456,False
UserCE3FDB4,Validation,0.0,NotOnToOrCcLine,0.0,513-1023,17-32,UserA7070AF,False
UserCE3FDB4,Validation,0.0,FirstOnToLine,0.0,129-256,5-8,UserCB88822,False
UserCE3FDB4,Validation,0.0,NotOnToOrCcLine,0.0,>1023,17-32,User98715B3,False
UserCE3FDB4,Validation,0.0,NotOnToOrCcLine,0.0,513-1023,17-32,UserC7835DB,False
UserCE3FDB4,Validation,0.0,NotOnToOrCcLine,0.0,257-512,17-32,UserD478F01,False
UserCE3FDB4,Validation,0.0,NotOnToOrCcLine,1.0,129-256,17-32,User851301B,False
UserCE3FDB4,Validation,0.0,NotOnToOrCcLine,1.0,513-1023,17-32,User2DC3073,False
UserCE3FDB4,Validation,0.0,NotOnToOrCcLine,0.0,>1023,33-64,User1804101,False
UserCE3FDB4,Validation,0.0,SecondOnToLine,0.0,65-128,33-64,User74935DD,False
UserCE3FDB4,Validation,0.0,NotOnToOrCcLine,0.0,129-256,33-64,UserAE5286,False
UserCE3FDB4,Validation,0.0,FirstOnCcLine,0.0,513-1023,>64,UserE924EF2,False
UserCE3FDB4,Validation,0.0,NotOnToOrCcLine,0.0,257-512,17-32,User7DDDA83,False
UserCE3FDB4,Validation,0.0,NotOnToOrCcLine,0.0,129-256,17-32,User7DDDA83,False
UserCE3FDB4,Validation,0.0,NotOnToOrCcLine,0.0,513-1023,17-32,User7D34DCE,False
UserCE3FDB4,Validation,0.0,NotOnToOrCcLine,0.0,>1023,33-64,User275CBB8,False
UserCE3FDB4,Validation,0.0,NotOnToOrCcLine,0.0,9-16,33-64,UserC34D0BC,False
UserCE3FDB4,Validation,0.0,NotOnToOrCcLine,0.0,>1023,33-64,UserADCEC40,False
UserCE3FDB4,Validation,0.0,FirstOnToLine,0.0,33-64,5-8,UserBCCFC6F,False
UserCE3FDB4,Validation,0.0,NotOnToOrCcLine,0.0,>1023,33-64,User6B560CE,False
UserCE3FDB4,Validation,0.0,FirstOnToLine,0.0,33-64,33-64,User851301B,False
UserCE3FDB4,Validation,0.0,NotOnToOrCcLine,0.0,>1023,33-64,User35143BA,False
UserCE3FDB4,Validation,0.0,NotOnToOrCcLine,0.0,>1023,33-64,UserADCEC40,False
UserCE3FDB4,Validation,0.0,NotOnToOrCcLine,0.0,513-1023,33-64,UserADCEC40,False
UserCE3FDB4,Validation,0.0,NotOnToOrCcLine,0.0,129-256,17-32,UserA752866,False
UserCE3FDB4,Validation,0.0,FirstOnToLine,0.0,513-1023,33-64,User356704B,False
UserCE3FDB4,Validation,0.0,FirstOnToLine,0.0,513-1023,>64,UserE924EF2,False
UserCE3FDB4,Validation,0.0,NotOnToOrCcLine,0.0,>1023,33-64,User156956C,False
UserCE3FDB4,Validation,0.0,NotOnToOrCcLine,1.0,513-1023,17-32,UserF92C2B9,False
UserCE3FDB4,Validation,0.0,NotOnToOrCcLine,0.0,257-512,17-32,UserC7835DB,False
UserCE3FDB4,Validation,0.0,FirstOnToLine,0.0,257-512,17-32,UserE2500E1,False
UserCE3FDB4,Validation,0.0,FirstOnToLine,0.0,257-512,9-16,User851301B,True
UserCE3FDB4,Validation,0.0,FirstOnToLine,0.0,65-128,9-16,User851301B,False
UserCE3FDB4,Validation,0.0,NotOnToOrCcLine,0.0,513-1023,17-32,UserA1EDAB,False
UserCE3FDB4,Validation,0.0,NotOnToOrCcLine,1.0,257-512,17-32,User442CC5D,False
UserCE3FDB4,Validation,0.0,NotOnToOrCcLine,0.0,513-1023,9-16,UserC7835DB,False
UserCE3FDB4,Validation,0.0,NotOnToOrCcLine,0.0,129-256,9-16,UserD478F01,False
UserCE3FDB4,Validation,0.0,NotOnToOrCcLine,0.0,65-128,9-16,User851301B,False
UserCE3FDB4,Validation,0.0,NotOnToOrCcLine,0.0,257-512,9-16,UserC7835DB,False
UserCE3FDB4,Validation,0.0,FirstOnToLine,0.0,33-64,17-32,User851301B,False
UserCE3FDB4,Validation,0.0,NotOnToOrCcLine,0.0,257-512,>64,User851301B,False
UserCE3FDB4,Validation,0.0,NotOnToOrCcLine,0.0,65-128,>64,User851301B,False
UserCE3FDB4,Validation,0.0,NotOnToOrCcLine,0.0,>1023,33-64,User33CD847,False
UserCE3FDB4,Validation,0.0,NotOnToOrCcLine,0.0,257-512,33-64,User33CD847,False
UserCE3FDB4,Validation,0.0,FirstOnCcLine,1.0,65-128,9-16,UserCB88822,False
UserCE3FDB4,Validation,0.0,NotOnToOrCcLine,0.0,>1023,>64,UserD437345,False
UserCE3FDB4,Validation,0.0,ThirdOrLaterOnToLine,0.0,>1023,33-64,User851301B,False
UserCE3FDB4,Validation,0.0,ThirdOrLaterOnToLine,0.0,513-1023,17-32,UserE804D5C,False
UserCE3FDB4,Validation,0.0,NotOnToOrCcLine,1.0,513-1023,9-16,User668F628,False
UserCE3FDB4,Validation,0.0,FirstOnToLine,1.0,513-1023,33-64,User1635BB6,False
UserCE3FDB4,Validation,0.0,NotOnToOrCcLine,0.0,>1023,>64,User792DDAD,False
UserCE3FDB4,Validation,0.0,NotOnToOrCcLine,0.0,513-1023,9-16,UserE804D5C,False
UserCE3FDB4,Validation,0.0,NotOnToOrCcLine,0.0,513-1023,17-32,UserC34D0BC,False
UserCE3FDB4,Validation,1.0,FirstOnCcLine,1.0,513-1023,33-64,UserCE3FDB4,False
UserCE3FDB4,Validation,0.0,NotOnToOrCcLine,0.0,513-1023,17-32,UserD4CA892,False
UserCE3FDB4,Validation,0.0,NotOnToOrCcLine,0.0,513-1023,33-64,User8A12F21,False
UserCE3FDB4,Validation,0.0,FirstOnToLine,0.0,>1023,17-32,UserB43A83B,False
UserCE3FDB4,Validation,0.0,NotOnToOrCcLine,1.0,513-1023,17-32,UserF13407F,False
UserCE3FDB4,Validation,0.0,NotOnToOrCcLine,0.0,65-128,17-32,User74935DD,False
UserCE3FDB4,Validation,0.0,NotOnToOrCcLine,0.0,1-4,17-32,UserA0F8768,False
UserCE3FDB4,Test,0.0,SecondOnToLine,0.0,129-256,33-64,UserAA3F6B3,False
UserCE3FDB4,Test,0.0,NotOnToOrCcLine,0.0,>1023,33-64,User9AC3FCB,False
UserCE3FDB4,Test,0.0,NotOnToOrCcLine,0.0,>1023,33-64,User9AC3FCB,False
UserCE3FDB4,Test,0.0,NotOnToOrCcLine,0.0,65-128,33-64,User9AC3FCB,False
UserCE3FDB4,Test,0.0,NotOnToOrCcLine,0.0,513-1023,17-32,User872494D,False
UserCE3FDB4,Test,0.0,NotOnToOrCcLine,0.0,513-1023,17-32,UserEF0A123,False
UserCE3FDB4,Test,0.0,NotOnToOrCcLine,0.0,257-512,17-32,UserF0CD562,False
UserCE3FDB4,Test,0.0,NotOnToOrCcLine,0.0,129-256,17-32,UserEF0A123,False
UserCE3FDB4,Test,0.0,FirstOnToLine,0.0,129-256,33-64,UserA894276,True
UserCE3FDB4,Test,0.0,NotOnToOrCcLine,0.0,129-256,33-64,UserE804D5C,False
UserCE3FDB4,Test,0.0,NotOnToOrCcLine,0.0,513-1023,33-64,UserE782C80,False
UserCE3FDB4,Test,0.0,FirstOnToLine,0.0,>1023,33-64,User3170535,False
UserCE3FDB4,Test,0.0,NotOnToOrCcLine,0.0,>1023,17-32,User156956C,False
UserCE3FDB4,Test,0.0,FirstOnCcLine,0.0,513-1023,>64,UserE924EF2,False
UserCE3FDB4,Test,0.0,NotOnToOrCcLine,0.0,129-256,5-8,User33CD847,False
UserCE3FDB4,Test,0.0,FirstOnToLine,0.0,513-1023,33-64,User8CA6337,False
UserCE3FDB4,Test,0.0,NotOnToOrCcLine,0.0,513-1023,>64,UserADE2F32,False
UserCE3FDB4,Test,0.0,NotOnToOrCcLine,0.0,>1023,>64,User4577E71,False
UserCE3FDB4,Test,0.0,NotOnToOrCcLine,0.0,513-1023,17-32,UserD45E58,False
UserCE3FDB4,Test,0.0,FirstOnToLine,0.0,129-256,9-16,User9FE3F39,False
UserCE3FDB4,Test,0.0,NotOnToOrCcLine,0.0,>1023,33-64,User6B560CE,False
UserCE3FDB4,Test,0.0,NotOnToOrCcLine,0.0,>1023,>64,User2962A38,False
UserCE3FDB4,Test,0.0,NotOnToOrCcLine,0.0,257-512,33-64,User3412CE0,False
UserCE3FDB4,Test,0.0,FirstOnCcLine,0.0,513-1023,17-32,User851301B,False
UserCE3FDB4,Test,1.0,NotOnToOrCcLine,0.0,513-1023,17-32,UserCE3FDB4,False
UserCE3FDB4,Test,0.0,FirstOnToLine,0.0,>1023,17-32,User74935DD,False
UserCE3FDB4,Test,0.0,SecondOnToLine,0.0,257-512,17-32,User79FA995,True
UserCE3FDB4,Test,1.0,NotOnToOrCcLine,0.0,>1023,17-32,UserCE3FDB4,False
UserCE3FDB4,Test,0.0,FirstOnToLine,0.0,65-128,33-64,User851301B,False
UserCE3FDB4,Test,0.0,FirstOnToLine,0.0,1-4,17-32,User74935DD,False
UserCE3FDB4,Test,0.0,SecondOnToLine,0.0,257-512,17-32,User79FA995,True
UserCE3FDB4,Test,1.0,NotOnToOrCcLine,0.0,>1023,17-32,UserCE3FDB4,False
UserCE3FDB4,Test,1.0,NotOnToOrCcLine,0.0,257-512,17-32,UserCE3FDB4,False
UserCE3FDB4,Test,0.0,FirstOnToLine,0.0,>1023,17-32,User74935DD,True
UserCE3FDB4,Test,1.0,NotOnToOrCcLine,0.0,>1023,17-32,UserCE3FDB4,False
UserCE3FDB4,Test,0.0,FirstOnToLine,0.0,1-4,17-32,UserC34D0BC,False
UserCE3FDB4,Test,0.0,SecondOnToLine,0.0,257-512,17-32,User74935DD,False
UserCE3FDB4,Test,0.0,SecondOnToLine,0.0,>1023,17-32,UserC7835DB,False
UserCE3FDB4,Test,0.0,SecondOnToLine,0.0,257-512,17-32,UserC34D0BC,False
UserCE3FDB4,Test,0.0,ThirdOrLaterOnToLine,0.0,129-256,17-32,User79FA995,True
UserCE3FDB4,Test,1.0,NotOnToOrCcLine,0.0,>1023,17-32,UserCE3FDB4,False
UserCE3FDB4,Test,0.0,NotOnToOrCcLine,0.0,257-512,17-32,User74935DD,False
UserCE3FDB4,Test,0.0,NotOnToOrCcLine,0.0,129-256,17-32,User79FA995,False
UserCE3FDB4,Test,0.0,NotOnToOrCcLine,0.0,129-256,17-32,UserC34D0BC,False
UserCE3FDB4,Test,0.0,NotOnToOrCcLine,0.0,257-512,33-64,UserA0F8768,False
UserCE3FDB4,Test,0.0,NotOnToOrCcLine,0.0,17-32,33-64,UserA0F8768,False
UserCE3FDB4,Test,0.0,NotOnToOrCcLine,0.0,513-1023,9-16,User442CC5D,False
UserCE3FDB4,Test,0.0,NotOnToOrCcLine,0.0,>1023,33-64,UserFEE6D90,False
UserCE3FDB4,Test,0.0,SecondOnToLine,0.0,513-1023,17-32,User16E38FC,False
UserCE3FDB4,Test,0.0,NotOnToOrCcLine,0.0,257-512,17-32,User7088C37,False
UserCE3FDB4,Test,0.0,NotOnToOrCcLine,0.0,>1023,17-32,UserADE2F32,False
UserCE3FDB4,Test,0.0,NotOnToOrCcLine,0.0,17-32,9-16,UserEF0A123,False
UserCE3FDB4,Test,0.0,NotOnToOrCcLine,0.0,257-512,9-16,User3ED8E80,False
UserCE3FDB4,Test,0.0,NotOnToOrCcLine,0.0,129-256,33-64,UserAE5286,False
UserCE3FDB4,Test,0.0,NotOnToOrCcLine,1.0,>1023,33-64,UserE782C80,False
UserCE3FDB4,Test,0.0,NotOnToOrCcLine,0.0,513-1023,33-64,UserDD057B2,False
UserCE3FDB4,Test,0.0,NotOnToOrCcLine,0.0,129-256,33-64,UserDD057B2,False
UserCE3FDB4,Test,0.0,FirstOnToLine,0.0,>1023,17-32,User8CA6337,False
UserCE3FDB4,Test,0.0,FirstOnToLine,0.0,65-128,3-4,User851301B,False
UserCE3FDB4,Test,0.0,NotOnToOrCcLine,0.0,257-512,33-64,User328A053,False
UserCE3FDB4,Test,0.0,NotOnToOrCcLine,1.0,513-1023,>64,User2962A38,False
UserCE3FDB4,Test,0.0,NotOnToOrCcLine,1.0,513-1023,>64,User2962A38,False
UserCE3FDB4,Test,0.0,NotOnToOrCcLine,0.0,>1023,33-64,UserB13BD07,False
UserCE3FDB4,Test,0.0,NotOnToOrCcLine,0.0,>1023,9-16,UserC45E5C0,False
UserCE3FDB4,Test,0.0,NotOnToOrCcLine,0.0,>1023,9-16,UserC45E5C0,False
UserCE3FDB4,Test,0.0,NotOnToOrCcLine,0.0,>1023,17-32,UserC570374,False
UserCE3FDB4,Test,0.0,NotOnToOrCcLine,1.0,>1023,33-64,User1118AC3,False
UserCE3FDB4,Test,0.0,NotOnToOrCcLine,0.0,257-512,17-32,User925008F,False
UserCE3FDB4,Test,0.0,FirstOnToLine,0.0,33-64,17-32,User851301B,False
UserCE3FDB4,Test,0.0,ThirdOrLaterOnToLine,0.0,33-64,17-32,User851301B,False
UserCE3FDB4,Test,0.0,NotOnToOrCcLine,0.0,513-1023,9-16,User8CD8A35,False
UserCE3FDB4,Test,0.0,NotOnToOrCcLine,1.0,129-256,9-16,User627BC38,False
UserCE3FDB4,Test,0.0,FirstOnToLine,0.0,129-256,33-64,UserBCCFC6F,True
UserCE3FDB4,Test,0.0,FirstOnToLine,0.0,257-512,33-64,UserBCCFC6F,False
UserCE3FDB4,Test,0.0,FirstOnToLine,0.0,129-256,33-64,UserBCCFC6F,False
UserCE3FDB4,Test,0.0,NotOnToOrCcLine,0.0,>1023,>64,UserADE2F32,False
UserCE3FDB4,Test,0.0,NotOnToOrCcLine,0.0,>1023,33-64,UserDEC3773,False
UserCE3FDB4,Test,0.0,NotOnToOrCcLine,0.0,513-1023,33-64,User51EBB3B,False
UserCE3FDB4,Test,0.0,NotOnToOrCcLine,0.0,>1023,33-64,User3DC89D4,False
UserCE3FDB4,Test,0.0,NotOnToOrCcLine,0.0,513-1023,17-32,User851301B,False
UserCE3FDB4,Test,0.0,NotOnToOrCcLine,0.0,513-1023,>64,User9C8EA2C,False
UserCE3FDB4,Test,0.0,NotOnToOrCcLine,0.0,65-128,33-64,User328A053,False
UserCE3FDB4,Test,0.0,NotOnToOrCcLine,0.0,>1023,33-64,User5154444,False
UserCE3FDB4,Test,0.0,NotOnToOrCcLine,0.0,257-512,33-64,UserF13407F,False
UserCE3FDB4,Test,0.0,NotOnToOrCcLine,0.0,513-1023,17-32,User523A46D,False
UserCE3FDB4,Test,0.0,NotOnToOrCcLine,0.0,33-64,17-32,User523A46D,False
UserCE3FDB4,Test,0.0,SecondOnToLine,0.0,257-512,33-64,User74935DD,False
UserCE3FDB4,Test,0.0,NotOnToOrCcLine,1.0,257-512,>64,User717309B,False
UserCE3FDB4,Test,0.0,NotOnToOrCcLine,0.0,>1023,>64,User156956C,False
UserCE3FDB4,Test,0.0,NotOnToOrCcLine,0.0,>1023,>64,UserD9E0288,False
UserCE3FDB4,Test,0.0,NotOnToOrCcLine,0.0,257-512,>64,User851301B,False
UserCE3FDB4,Test,0.0,NotOnToOrCcLine,1.0,65-128,>64,UserD9E0288,False
UserCE3FDB4,Test,0.0,NotOnToOrCcLine,0.0,129-256,>64,User79FA995,False
UserCE3FDB4,Test,0.0,NotOnToOrCcLine,0.0,513-1023,>64,UserD9E0288,False
UserCE3FDB4,Test,0.0,NotOnToOrCcLine,0.0,129-256,>64,User79FA995,False
UserCE3FDB4,Test,0.0,NotOnToOrCcLine,0.0,513-1023,>64,UserC34D0BC,False
UserCE3FDB4,Test,0.0,FirstOnToLine,0.0,257-512,17-32,User2DC3073,False
UserCE3FDB4,Test,0.0,NotOnToOrCcLine,1.0,257-512,17-32,UserE14767C,False
UserCE3FDB4,Test,0.0,SecondOnToLine,0.0,129-256,33-64,UserBCCFC6F,False
UserCE3FDB4,Test,0.0,NotOnToOrCcLine,0.0,>1023,33-64,User6B560CE,False
UserCE3FDB4,Test,0.0,NotOnToOrCcLine,0.0,>1023,33-64,User3BF2E88,False
UserCE3FDB4,Test,0.0,FirstOnToLine,0.0,>1023,33-64,User79ACF4F,False
UserCE3FDB4,Test,0.0,FirstOnToLine,0.0,9-16,3-4,UserA894276,True
UserCE3FDB4,Test,0.0,NotOnToOrCcLine,0.0,513-1023,17-32,User6EFED9,False
UserCE3FDB4,Test,0.0,NotOnToOrCcLine,0.0,129-256,33-64,UserE804D5C,False
UserCE3FDB4,Test,0.0,FirstOnToLine,0.0,257-512,9-16,User74935DD,True
UserCE3FDB4,Test,0.0,FirstOnToLine,0.0,65-128,9-16,User74935DD,False
UserCE3FDB4,Test,0.0,FirstOnToLine,0.0,>1023,9-16,User74935DD,True
UserCE3FDB4,Test,0.0,FirstOnToLine,0.0,65-128,9-16,User74935DD,False
UserCE3FDB4,Test,0.0,FirstOnToLine,1.0,>1023,>64,User1635BB6,False
UserCE3FDB4,Test,0.0,FirstOnToLine,0.0,65-128,>64,UserEDA261E,False
UserCE3FDB4,Test,0.0,SecondOnToLine,0.0,17-32,>64,UserA825AB6,False
UserCE3FDB4,Test,0.0,SecondOnToLine,0.0,129-256,>64,UserEDA261E,False
UserCE3FDB4,Test,0.0,FirstOnToLine,0.0,33-64,33-64,UserE924EF2,False
UserCE3FDB4,Test,0.0,FirstOnCcLine,0.0,33-64,33-64,User3412CE0,False
UserCE3FDB4,Test,0.0,FirstOnCcLine,0.0,129-256,33-64,User9FE3F39,True
UserCE3FDB4,Test,0.0,NotOnToOrCcLine,0.0,>1023,17-32,UserC45E5C0,False
UserCE3FDB4,Test,0.0,NotOnToOrCcLine,0.0,>1023,33-64,User1804101,False
UserCE3FDB4,Test,0.0,ThirdOrLaterOnToLine,1.0,513-1023,17-32,UserCB88822,False
UserCE3FDB4,Test,0.0,NotOnToOrCcLine,0.0,513-1023,17-32,UserA894276,False
UserCE3FDB4,Test,0.0,FirstOnToLine,0.0,257-512,17-32,UserCB88822,True
UserCE3FDB4,Test,0.0,FirstOnToLine,0.0,513-1023,17-32,User8EACB5E,False
UserCE3FDB4,Test,0.0,NotOnToOrCcLine,0.0,513-1023,33-64,User1804101,False
UserCE3FDB4,Test,0.0,NotOnToOrCcLine,0.0,513-1023,33-64,User4DB42B8,False
UserCE3FDB4,Test,0.0,NotOnToOrCcLine,0.0,129-256,9-16,UserA3FD49,False
UserCE3FDB4,Test,0.0,NotOnToOrCcLine,0.0,129-256,9-16,UserA3FD49,False
UserCE3FDB4,Test,0.0,NotOnToOrCcLine,0.0,257-512,9-16,UserABBE1EF,False
UserCE3FDB4,Test,0.0,NotOnToOrCcLine,0.0,257-512,9-16,UserFF3EB88,False
UserCE3FDB4,Test,0.0,NotOnToOrCcLine,0.0,513-1023,9-16,User523A46D,False
UserCE3FDB4,Test,0.0,FirstOnToLine,0.0,>1023,17-32,User8CA6337,False
UserCE3FDB4,Test,0.0,NotOnToOrCcLine,0.0,>1023,33-64,User275CBB8,False
UserCE3FDB4,Test,0.0,NotOnToOrCcLine,0.0,513-1023,17-32,UserE804D5C,False
UserCE3FDB4,Test,0.0,NotOnToOrCcLine,0.0,513-1023,33-64,UserAE5286,False
UserCE3FDB4,Test,0.0,NotOnToOrCcLine,0.0,513-1023,33-64,UserAE5286,False
UserCE3FDB4,Test,0.0,NotOnToOrCcLine,0.0,513-1023,17-32,User851301B,False
UserCE3FDB4,Test,0.0,NotOnToOrCcLine,0.0,65-128,17-32,UserA894276,False
UserCE3FDB4,Test,0.0,NotOnToOrCcLine,0.0,129-256,17-32,UserBCCFC6F,False
UserCE3FDB4,Test,0.0,NotOnToOrCcLine,0.0,257-512,17-32,User851301B,False
UserCE3FDB4,Test,0.0,NotOnToOrCcLine,0.0,513-1023,17-32,User74935DD,False
UserCE3FDB4,Test,0.0,NotOnToOrCcLine,0.0,257-512,17-32,User584AE2F,False
UserCE3FDB4,Test,0.0,NotOnToOrCcLine,0.0,257-512,17-32,UserA894276,False
UserCE3FDB4,Test,0.0,NotOnToOrCcLine,0.0,65-128,17-32,User851301B,False
UserCE3FDB4,Test,0.0,NotOnToOrCcLine,0.0,513-1023,33-64,UserCF1E1C9,False
UserCE3FDB4,Test,0.0,NotOnToOrCcLine,0.0,513-1023,33-64,User523A46D,False
UserCE3FDB4,Test,0.0,NotOnToOrCcLine,0.0,129-256,33-64,UserADCEC40,False
UserCE3FDB4,Test,0.0,NotOnToOrCcLine,1.0,513-1023,17-32,UserC7835DB,False
UserCE3FDB4,Test,0.0,NotOnToOrCcLine,0.0,257-512,17-32,User20E0B9,False
UserCE3FDB4,Test,0.0,NotOnToOrCcLine,0.0,>1023,33-64,User275CBB8,False
UserCE3FDB4,Test,0.0,ThirdOrLaterOnToLine,0.0,257-512,17-32,UserCB88822,False
UserCE3FDB4,Test,0.0,FirstOnToLine,0.0,129-256,17-32,User74935DD,False
UserCE3FDB4,Test,0.0,SecondOnToLine,0.0,129-256,17-32,UserBCCFC6F,False
UserCE3FDB4,Test,0.0,NotOnToOrCcLine,0.0,129-256,33-64,UserAE5286,False
UserCE3FDB4,Test,0.0,NotOnToOrCcLine,0.0,>1023,17-32,UserFEE6D90,False
UserCE3FDB4,Test,0.0,NotOnToOrCcLine,0.0,>1023,33-64,UserDEC3773,False
UserCE3FDB4,Test,0.0,NotOnToOrCcLine,0.0,257-512,33-64,User1804101,False
UserCE3FDB4,Test,0.0,FirstOnToLine,1.0,513-1023,17-32,User5E839AB,False
UserCE3FDB4,Test,0.0,FirstOnToLine,0.0,>1023,5-8,User3E493D3,False
UserCE3FDB4,Test,0.0,NotOnToOrCcLine,0.0,257-512,33-64,User3412CE0,False
UserCE3FDB4,Test,0.0,FirstOnToLine,0.0,65-128,17-32,UserC7835DB,False
UserCE3FDB4,Test,0.0,NotOnToOrCcLine,0.0,>1023,17-32,User717309B,False
UserCE3FDB4,Test,0.0,NotOnToOrCcLine,0.0,257-512,33-64,User851301B,False
UserCE3FDB4,Test,0.0,NotOnToOrCcLine,0.0,33-64,33-64,UserA0F8768,False
UserCE3FDB4,Test,0.0,NotOnToOrCcLine,0.0,129-256,33-64,UserC7835DB,False
UserCE3FDB4,Test,0.0,NotOnToOrCcLine,0.0,257-512,33-64,UserA894276,False
UserCE3FDB4,Test,0.0,NotOnToOrCcLine,0.0,513-1023,33-64,User79FA995,False
UserCE3FDB4,Test,0.0,NotOnToOrCcLine,0.0,129-256,33-64,UserE804D5C,False
UserCE3FDB4,Test,0.0,FirstOnToLine,0.0,513-1023,9-16,UserA894276,True
UserCE3FDB4,Test,0.0,FirstOnToLine,0.0,>1023,33-64,User7261B0E,False
UserCE3FDB4,Test,0.0,SecondOnToLine,0.0,65-128,33-64,User8E10EDA,False
UserCE3FDB4,Test,0.0,NotOnToOrCcLine,0.0,>1023,33-64,UserC157EC5,False
UserCE3FDB4,Test,0.0,NotOnToOrCcLine,0.0,513-1023,33-64,UserE668C1C,False
UserCE3FDB4,Test,0.0,NotOnToOrCcLine,1.0,129-256,0,User30119DF,False
UserCE3FDB4,Test,0.0,SecondOrLaterOnCcLine,0.0,129-256,17-32,User851301B,False
UserCE3FDB4,Test,0.0,SecondOrLaterOnCcLine,0.0,513-1023,17-32,UserCD4CAA1,False
UserCE3FDB4,Test,0.0,SecondOrLaterOnCcLine,0.0,129-256,17-32,User851301B,False
UserCE3FDB4,Test,0.0,SecondOrLaterOnCcLine,0.0,257-512,17-32,UserCD4CAA1,False
UserCE3FDB4,Test,0.0,FirstOnCcLine,0.0,129-256,17-32,User8FABA64,False
UserCE3FDB4,Test,0.0,FirstOnCcLine,0.0,65-128,17-32,User851301B,False
UserCE3FDB4,Test,0.0,FirstOnCcLine,0.0,513-1023,17-32,User8FABA64,False
UserCE3FDB4,Test,0.0,FirstOnCcLine,0.0,33-64,17-32,User851301B,False
UserCE3FDB4,Test,0.0,NotOnToOrCcLine,0.0,129-256,17-32,User9E03DE8,False
UserCE3FDB4,Test,0.0,NotOnToOrCcLine,0.0,>1023,33-64,UserA894276,False
UserCE3FDB4,Test,0.0,NotOnToOrCcLine,0.0,513-1023,33-64,User79FA995,False
UserCE3FDB4,Test,0.0,NotOnToOrCcLine,0.0,513-1023,33-64,User4EFA8D,False
UserCE3FDB4,Test,0.0,FirstOnToLine,0.0,17-32,33-64,User8A12F21,False
UserCE3FDB4,Test,0.0,SecondOnToLine,0.0,513-1023,33-64,User74935DD,False
UserCE3FDB4,Test,0.0,FirstOnToLine,0.0,>1023,33-64,UserA77BA20,False
UserCE3FDB4,Test,0.0,FirstOnToLine,0.0,513-1023,>64,UserE924EF2,False
UserCE3FDB4,Test,1.0,NotOnToOrCcLine,0.0,513-1023,9-16,UserCE3FDB4,False
UserCE3FDB4,Test,0.0,FirstOnToLine,0.0,33-64,9-16,User79FA995,False
UserCE3FDB4,Test,0.0,FirstOnToLine,0.0,33-64,33-64,UserE924EF2,False
UserCE3FDB4,Test,0.0,NotOnToOrCcLine,0.0,513-1023,17-32,UserE694657,False
UserCE3FDB4,Test,0.0,NotOnToOrCcLine,0.0,>1023,33-64,User851301B,False
UserCE3FDB4,Test,0.0,NotOnToOrCcLine,0.0,129-256,33-64,User717309B,False
UserCE3FDB4,Test,0.0,NotOnToOrCcLine,0.0,129-256,33-64,User851301B,False
UserCE3FDB4,Test,0.0,NotOnToOrCcLine,0.0,>1023,33-64,User1804101,False
UserCE3FDB4,Test,0.0,FirstOnToLine,1.0,33-64,9-16,UserE694657,False
UserCE3FDB4,Test,0.0,FirstOnToLine,0.0,257-512,17-32,UserADCEC40,False
